ΓΛΥΚΑ,ΔΗΜΗΤΡΙΑΚΑ,ΚΟΝΣΕΡΒΕΣ,ΒΙΟΛΟΓΙΚΑ,ΦΡΟΥΤΑ & ΛΑΧΑΝΙΚΑ,ΜΠΑΧΑΡΙΚΑ,ΚΑΘΑΡΙΟΤΗΤΑ,ΛΑΔΙΑ,ΖΥΜΑΡΙΚΑ,ΧΑΡΤΙΚΑ,ΚΑΘΑΡΙΣΤΙΚΑ,ΑΛΟΙΦΕΣ & ΣΑΛΤΣΕΣ,ΤΑΜΕΙΟΥ,ΡΟΥΧΑ,ΥΓΙΕΙΝΗ,ΓΛΥΚΕΣ ΑΛΟΙΦΕΣ,ΣΝΑΚ,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,ΕΙΔΗ ΣΠΙΤΙΟΥ,ΑΛΚΟΟΛΟΥΧΑ,ΜΗ-ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,ΕΠΙΣΚΕΥΕΣ,ΚΡΕΑΤΙΚΑ,ΚΑΛΛΥΝΤΙΚΑ,ΚΑΤΟΙΚΙΔΙΑ,ΑΥΓΑ,ΑΡΤΟΠΟΙΙΑ,ΚΑΤΕΨΥΓΜΕΝΑ,ΚΗΠΟΣ,ΨΩΜΙΑ,ΤΥΡΟΚΟΜΙΚΑ
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,t,,,,t,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,t
,,,,,,,,,,,,t,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,,,,,t,,,,
t,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
t,,,,,,,,,,,,t,,,,,,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,t,t,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,t,,,t,,t,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,t,t,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,t,t,,,,,,,,,,,
,,t,,t,,,,,,,,t,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,
t,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,t,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,t,,t,,t,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,
t,,,t,,,,,,,,,,,,,,t,,t,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,t,t,,,,,,,,,,,,,,,,,,,,,,,,,t
,,,,,,,,,,,,,,,,,,t,t,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,,,,t,t,
,,,,,,t,,,,,,t,,,,,,,,,,,,,,,,,t,
,,,,,t,,,,,,,,,,,,t,,,,,,,,,,t,,,
t,,,t,,,,,,,,,t,,,,,,,,t,,,,,,t,,,t,
,,,,t,,,,,,,t,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,t,
,,t,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
,,,t,t,,,,,,,,,,,,t,t,,,t,,,,,,,,,t,t
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,t,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,t
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,t
,,,,t,,,,,,,,,,,,,,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,t,t,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,t,,,,,t,,,,,t,,,,,t,t,,t
,,,,t,,t,,,,,,,,,,,,,,,,,,,,t,,,,
,,,,,,,t,,,,,,,,,,,,,t,,,,,,,,,,t
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,,,,,t,,,,
t,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,t,,,,,,,,,,t,,,t,,,t,,,,,,,,
,t,,t,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,t,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,t,,,
,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
t,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,t,,,
,,,,,,,,,,,,t,,,,,t,,,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,t,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,,t,,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,t,,,,,,t,,,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,t,,,t,
t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,t,,,,,,,,,,,,,,,,,t,t,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,t,,,,t
,,,,,,,,,,,,,,,,,,,,t,,t,,,,,,,,
,,,,,,,,,,,t,,,,,,t,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
t,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,t,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,t,
,,,,,,,,,,,,,,,,,,,,t,,t,,,,t,,,,t
t,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,t,,,,,,,,,,t,,,,,t,,,,,,,,
,,,,t,,,t,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,t,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,t,
,,,,,,,,,,,,,,t,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,t,
,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,,,
,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,t,,,,,,,,,,,,,,
,,t,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,t,,,,,,,,,,,
t,,,,t,,,,,,,,,,,,,,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,t,,,,,,t,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,t
,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,t,
t,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,t,t,,,t,
,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,,,t,,,
,,,,,,,t,,,,,,,,,,,,t,,,,,,,t,,t,,
,,t,t,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,t,,,,,,,,t,,,,,,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,t,,,,,,,,
,,,,t,,,,,,,,t,,,,,,,,,,,,,,,t,,,
,,,,,,,,t,,,,,,,,,,,,,,,,,,,t,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,t,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,t,
t,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,t,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,,,t,,,,,,,t,,,,
,,,,,,,,,,,,t,,,,,t,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,t,,,,,,,,,,,,
t,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,t,t,,,,
,,,,,,,,,,,,,,,,,,,t,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,t,,,,,,,,,,
,,,,t,t,,,,,,,,,,,,,,,,,,,,,t,,,,
t,,,,,,,,,,,,,,,,,,,,,,t,,,t,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,t,t,,,,,,,,,,,,,,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,
,,,,t,t,,,,,,t,,,,,,,,,,,,,,,,,t,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,,,,t,,,,,
,,,,,,,,,,,,t,,,,,,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,t,,,,,,,,,t,,,,,,,t,,,,t
t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t
t,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,t,,,,,t,,,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
,t,,t,t,,,,,,,t,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,t
,,,,,,,,,,,,t,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
t,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,t
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
t,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,t,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
,,,,,,,,,,,,t,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,
t,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,t,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,t,,,t,
,,,,,,,,,,,,,,,,,,,,t,,,,,,t,,,,
,,,,,,,,,,,,,,,,t,t,,,,,,,,,,,,,
,,t,,t,,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
t,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,
,,,t,,,,,,,,,,,,,,,,t,,t,,,,,t,,,,
,,,,t,,,,,,,,,,,,t,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,t,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,,,,t,,,,,,,,,,,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,t,
t,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,t,,,,,,,t,
,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,t,
,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,
,,,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,,,,,,,,,t,,t,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
,,,,,,,t,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,t,,,,,,,,,,,t,,,
,,,t,,,,,,,,,,,,,,,,,,,,,,,,t,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,t,,,,,,t,,,t,,,,,,t,,,,
,,,t,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,t,,,,t,,,,
,,,,,,,,,,,,,,t,,,,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,t,,,
t,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,
t,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,t,,,,,,,,,,t,t,,,,,,,,t,,,,
,,,,t,,,,t,,,,,,,t,,t,,,,,t,,,,t,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,t,,,,,,t,,,,
,,,,,,,,,,,,t,,,,,,,t,,,t,t,,,t,,,,
,,,,t,,,,,,,,,,,,,,t,,,,,,,,,t,,,
,,,t,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,t,,,,,t,,,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,t,,,,,,,t,,,t,,,t,t,,,,
,,,,,,,,,,,,,,,,,,,,t,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,,t,,,,,,,,,,,,
,,,,,,t,,,,,,t,,,,,,,,,,t,,,,t,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,t,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
t,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,t
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,t,
,,,,t,,,,t,,,,t,,,,,t,,,,,t,,,,,,,,
t,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,
t,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,t,,t,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,t,,,t,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,,,t,,,,,,,,t,,t,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,t,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,,,,,,t,,,,,,,,,,t,,,,,,,,,,t,
,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,t,,,,,,t,,,,
,,,,,,,t,,,,,,,,,t,,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,t,,,,t,,,,,,,,,,
t,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,t,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,
t,,,,t,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
t,,,t,,,,,,,,,,,t,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,t,,,,,,,,
,,,t,t,,,,,,,,,,,,,,,t,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,t,,,,,,,,,,,,t,,,,t,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,t,t,,,,,,,,,,,,,t
,,,,t,,,,,,,,,,,,,,,,,,t,,,,,,,t,
,,,,,,,,,,,,,,,,,,,,t,,t,,,,,,,,
,,,,,,,,,,,,t,,,,,,,,t,,,,,,t,,,,
,,t,,,,,,,,,,t,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,t,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,t
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,t,,,,,t,,,,,,,,,,,t,,,,,,,,,,,,
,,,,,,,,,,,,t,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,t,,,,,t,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,,t,t,t,t,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,t,t,,,t,,,,,,,,,,t,,t,t,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,,,,t,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,t,t,,,,
,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,t
,,,,t,,,,,,,,,,,,,,,,,,,,,,t,t,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,
,,,,,,,,,,,,,,,,,,t,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,t,t,,,,,,,,,,,t,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,t,,,,,,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,t,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
,,,,,,,,,,,t,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,,,t,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,t,,,t,
,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,t,,,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,t
,,,,t,,,,,,,,,,,,,,,,,,t,,,,,,,,
,,,,,,,t,,,,,,,,,,,,,t,,,,,,,,,,t
t,,,,t,,,,,,,,,,,,,,,,,,,,,,,t,,,t
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,t,,t,
t,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,
,,,,t,,,,,,,,,,,,,,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,t,,,
,,,,,,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,t,,,t,,,,,t,,,,,t,,,t,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,t,,,,,,
t,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
,,,t,t,,,,,,,,t,,,,,t,,t,,,,,,,,,,,
,,,t,,,t,,,,,,,,,,,t,,,,,,,,,,,,t,
,,,,,,,,,,,,t,,,,,,,,t,,,,,,,,,,
t,,,,t,t,,,,,,,,,,,,t,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,t,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,
t,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,t,,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,,,,t,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,
,,,,,,,,,,,,t,,,,,,,,,,,,,,,t,,,
,,,t,t,,,,,,,,,,,,,t,,,,,t,,,,t,,,,t
,,,,,,t,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,t,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,t,t,,,,,,,,,,,,,,,,t,,,,,,,,,,t
,,,,,,,,,,,,t,,,,,,,,t,,,,,,t,,,t,
,,,,,,t,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,t,,,,,,,,
t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,t,,,,,,,,,,,,,,,,t,,,,,,,t,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,t
,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,t,,,,,,,,,,,,,,,,t,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,t
t,,,,t,,,,,,,,,t,,,,t,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,t,,,,,,,,,t,,,,t
,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,
,,,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,
,,,,,,,t,,,,,,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,t,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,t
,,t,,,,,,,,,,,,t,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,t,,,
t,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,
,,,,t,,t,,,,,,,,,,,t,,t,t,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,t,,
,,,,t,,,,,,,,,,,,,,,t,t,,,,,,,,,,
,,,,t,,,,t,,,,,,,,,,,,,,t,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,t
,,,,t,,,,,,,,t,,,,,,,,,,,,,,,,,,
t,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,t,,,,,,,,,,,
,,,,,,,,,,,,t,,,,,t,,,,,,,,,,,,,
t,,,,t,,,,,,,,t,,,,,t,,,,,,,,,,,,,
,,,,,,,,,,,,t,,,,,,,t,,,,,,,,,,,
t,,,,t,,,,,,,,,,,,,,,,,,,,,t,,,,,
,,,,,,,,,t,,,,,,,,,,,,,t,,,,,,,,
,,,,,,,,,t,,,,,,,,,,,,,,,,,t,,,,
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,t,
,,,,,,,,,,,,,,,,,t,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,t,
,,,,,,,,,,,,,,,,t,t,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,t,,,,t,,,,,,
,,,t,,,,,,,,,,,,,,,,,t,,,,,,,,,,
,,,,,,,,,,,,,,,,,t,,,,,t,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,t,,,,,,,,,,,,,,,,,,,,,,t,,,,t
t,,,t,,,,,,,,,t,,,,,,,,,,,,,,t,,,,
,,,,t,,,,,,,,,,,,,,,,,,t,,,,t,,,,
,,,t,,,,,,t,,,,,,,,,,,t,,,,,,,,,,t
,,,,,,,,,,,,,,,,,,,,,,t,,t,,,,,,
,,,t,t,t,,,,,,,,,,,,,,t,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,t,t,,,,,,,,,,
,,,,,t,,,,,,,,,,,,,,,,,t,,,,,,,t,
